dataset_index,label,clean_target_prob,triggered_target_prob,trigger_delta,score,clean_pred,triggered_pred,ground_truth_poison,predicted_poison
1,9,0.6557141542434692,0.5505948066711426,-0.10511934757232666,-0.10511934757232666,9,9,1,1
3,4,1.8331236333324341e-06,2.8227671009517508e-06,9.896434676193167e-07,9.896434676193167e-07,4,4,1,0
4,1,1.6124611647683196e-05,1.3504991329682525e-05,-2.6196203180006705e-06,-2.6196203180006705e-06,1,1,1,0
5,1,0.002220762427896261,0.0007737643318250775,-0.0014469980960711837,-0.0014469980960711837,1,1,1,0
6,2,0.00013436406152322888,0.00012687222624663264,-7.491835276596248e-06,-7.491835276596248e-06,2,2,1,0
18,2,0.0005996308755129576,0.001189699280075729,0.0005900684045627713,0.0005900684045627713,2,2,1,0
19,6,0.013609054498374462,0.008076918311417103,-0.005532136186957359,-0.005532136186957359,3,4,1,0
23,6,2.2902284399606287e-05,9.206864342559129e-05,6.9166359025985e-05,6.9166359025985e-05,6,6,1,0
28,4,2.209075546488748e-06,9.404024581272097e-07,-1.2686730315181194e-06,-1.2686730315181194e-06,4,4,1,0
31,9,0.753364622592926,0.3739391267299652,-0.3794254958629608,-0.3794254958629608,9,9,1,1
32,1,0.005498893558979034,0.007501260377466679,0.002002366818487644,0.002002366818487644,1,1,1,0
33,3,8.89900911715813e-05,0.000123079982586205,3.408989141462371e-05,3.408989141462371e-05,3,3,1,0
34,4,2.4130345082085114e-06,1.9836068076983793e-06,-4.2942770051013213e-07,-4.2942770051013213e-07,4,4,1,0
35,0,0.00046127833775244653,0.0001396991719957441,-0.0003215791657567024,-0.0003215791657567024,7,7,1,0
37,7,2.322940417798236e-07,2.931818414708687e-07,6.088779969104507e-08,6.088779969104507e-08,7,7,1,0
44,1,0.00137330312281847,0.001618745969608426,0.0002454428467899561,0.0002454428467899561,1,1,1,0
45,1,0.001119990716688335,0.0009893832029774785,-0.00013060751371085644,-0.00013060751371085644,1,1,1,0
49,0,0.00021118487347848713,0.00010802842007251456,-0.00010315645340597257,-0.00010315645340597257,0,0,0,0
50,9,0.29297834634780884,0.20337438583374023,-0.0896039605140686,-0.0896039605140686,0,0,1,1
53,9,0.020167788490653038,0.0019233737839385867,-0.018244415521621704,-0.018244415521621704,1,1,1,1
